,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,distance_to_city,price_per_sqft,clusters,cluster
9566,1780000,4,3.25,3950,10912,0,0,3,10,3950,0,2003,0,98004,47.5877,-122.196,3000,15.4770034,450.63291139240505,1,purple
9567,396500,3,1.75,2390,7149,0,0,3,8,1350,1040,1955,0,98125,47.7244,-122.326,1710,6.840424686,165.89958158995816,0,pink
9568,460000,2,1.5,1820,7800,0,0,4,7,1240,580,1956,0,98133,47.7513,-122.357,1400,8.736435415,252.74725274725276,0,pink
9569,277000,3,1.0,1100,8536,0,0,4,7,1100,0,1957,0,98118,47.5162,-122.261,1570,9.92350081,251.8181818181818,0,pink
9570,449500,6,4.0,2280,5275,0,0,3,7,1270,1010,1998,0,98108,47.5556,-122.294,1760,5.575854206,197.14912280701753,0,pink
9571,785950,4,3.0,2530,4560,0,0,3,7,1540,990,1925,2014,98112,47.6287,-122.3,1640,4.002126126,310.6521739130435,3,dark purple
9572,545000,3,2.5,1940,9775,0,2,3,8,1440,500,1975,0,98034,47.7142,-122.222,2830,13.95791352,280.92783505154637,3,dark purple
9573,244000,3,2.0,1360,9688,0,0,4,7,1360,0,1983,0,98003,47.2574,-122.31,1390,21.17226699,179.41176470588235,0,pink
9574,165000,3,2.5,1660,2415,0,0,3,7,1660,0,1983,0,98042,47.3763,-122.148,1740,24.97613993,99.39759036144578,0,pink
9575,435000,2,1.0,800,5000,0,0,3,7,800,0,1906,0,98107,47.6751,-122.372,1410,5.658108089,543.75,0,pink
9576,642000,3,2.5,2670,10082,0,0,3,10,2670,0,1987,0,98074,47.6359,-122.045,2740,32.24315244,240.4494382022472,3,dark purple
9577,340000,3,2.5,1720,4120,0,0,3,7,1720,0,1999,0,98148,47.4319,-122.328,1720,10.64772888,197.67441860465115,0,pink
9578,730000,4,2.5,3550,35689,0,0,4,9,3550,0,1991,0,98077,47.7503,-122.074,3350,30.14393785,205.6338028169014,3,dark purple
9579,563250,3,1.75,1370,2800,0,0,5,7,800,570,1982,0,98122,47.6157,-122.291,2270,4.863891347,411.13138686131384,3,dark purple
9580,675000,5,2.5,2820,67518,0,0,3,8,2820,0,1979,0,98029,47.5794,-122.025,2820,34.48123628,239.36170212765958,3,dark purple
9581,620000,3,1.5,1620,6630,0,0,3,8,1280,340,1954,0,98117,47.6948,-122.394,1880,8.289468372,382.71604938271605,3,dark purple
9582,275000,2,2.0,1290,9041,0,0,3,7,950,340,1956,0,98108,47.5346,-122.291,1290,6.627437916,213.1782945736434,0,pink
9583,270000,3,1.0,1830,8209,0,0,3,7,1830,0,1942,0,98028,47.7439,-122.228,2150,14.26155422,147.54098360655738,0,pink
9584,325000,4,2.5,2040,5472,0,0,3,8,2040,0,2003,0,98092,47.3337,-122.189,2420,23.07080531,159.31372549019608,0,pink
9585,476100,4,2.5,1850,1836,0,0,3,7,1600,250,2005,0,98029,47.5529,-121.996,1770,37.81075161,257.35135135135135,0,pink
9586,700000,2,1.0,1300,12000,0,0,4,8,1300,0,1959,0,98004,47.6366,-122.229,2420,11.8498967,538.4615384615385,3,dark purple
9587,220000,4,2.0,1620,5200,0,0,4,7,1620,0,1978,0,98042,47.3629,-122.091,1500,30.81319319,135.80246913580248,0,pink
9588,236000,3,1.75,1560,10919,0,0,3,7,1560,0,1975,0,98023,47.2917,-122.366,1730,19.2869714,151.28205128205127,0,pink
9589,790000,3,2.5,2600,4750,0,0,4,9,1700,900,1951,0,98117,47.6833,-122.4,2380,8.459851791,303.84615384615387,3,dark purple
9590,350000,3,1.0,2010,6000,0,0,3,7,1210,800,1967,0,98108,47.5515,-122.298,2460,5.377588749,174.12935323383084,0,pink
9591,130000,2,1.0,780,5300,0,0,3,6,780,0,1941,0,98146,47.513,-122.354,780,6.187163937,166.66666666666666,0,pink
9592,283200,4,2.5,1982,6406,0,0,3,8,1982,0,2004,0,98030,47.3636,-122.192,2340,21.59671305,142.8859737638749,0,pink
9593,273000,3,1.0,1500,6250,0,0,3,6,890,610,1945,0,98126,47.5365,-122.368,1210,5.757053405,182.0,0,pink
9594,599000,5,2.25,2460,8710,0,0,4,8,1330,1130,1976,0,98052,47.6651,-122.15,2460,20.78636919,243.4959349593496,3,dark purple
9595,460000,4,2.5,2680,11998,0,3,3,8,1510,1170,1960,0,98003,47.337,-122.321,2680,16.33469958,171.6417910447761,0,pink
9596,1160000,4,4.25,5860,52889,0,0,4,10,4910,950,1996,0,98072,47.7245,-122.095,3320,27.49156511,197.95221843003412,1,purple
9597,385000,4,1.75,1720,8750,0,0,3,7,860,860,1971,0,98034,47.726,-122.21,1790,15.46405467,223.8372093023256,0,pink
9598,264250,3,1.0,1420,7420,0,0,3,6,1420,0,1944,0,98178,47.4949,-122.239,1290,12.66040614,186.09154929577466,0,pink
9599,608000,3,2.5,1760,1472,0,0,3,8,1640,120,2006,0,98119,47.6473,-122.374,1760,4.892098041,345.45454545454544,3,dark purple
9600,450000,3,2.5,2790,48994,0,0,4,9,2790,0,1984,0,98042,47.3487,-122.088,2550,31.51246099,161.29032258064515,0,pink
9601,1760000,3,2.0,2360,4800,0,0,3,9,2360,0,1909,2014,98112,47.6317,-122.312,2260,2.816378603,745.7627118644068,1,purple
9602,339950,5,2.0,1890,6050,0,0,4,7,1890,0,1944,0,98178,47.5018,-122.242,1170,12.15910285,179.86772486772486,0,pink
9603,760000,6,3.75,3810,6150,0,0,4,8,3810,0,1977,0,98103,47.694,-122.34,1830,5.001015002,199.4750656167979,3,dark purple
9604,350000,2,1.0,1160,5395,0,0,3,7,860,300,1940,0,98103,47.7007,-122.354,1664,5.780295919,301.7241379310345,0,pink
9605,541500,3,1.75,2320,55847,0,2,4,8,2320,0,1960,0,98001,47.3121,-122.253,2400,19.91778573,233.4051724137931,3,dark purple
9606,730000,6,2.75,3280,16449,0,0,4,7,1910,1370,1963,0,98007,47.5914,-122.134,2550,22.34050521,222.5609756097561,3,dark purple
9607,215000,3,1.0,980,5600,0,0,2,6,980,0,1949,0,98106,47.5308,-122.361,1840,5.574524916,219.3877551020408,0,pink
9608,420000,3,2.0,1640,9972,0,0,4,7,1640,0,1977,0,98075,47.5812,-122.002,1680,37.03014109,256.0975609756098,0,pink
9609,655000,4,2.25,2060,8470,0,0,3,8,1440,620,1983,0,98006,47.5605,-122.124,2180,23.61069969,317.9611650485437,3,dark purple
9610,240000,3,2.5,1500,10652,0,0,4,7,1500,0,1981,0,98031,47.4015,-122.176,1610,21.56563306,160.0,0,pink
9611,730000,4,2.0,2360,6000,0,0,5,7,1260,1100,1939,0,98199,47.6534,-122.41,1720,8.758481577,309.3220338983051,3,dark purple
9612,390000,4,1.5,1940,12100,0,0,3,7,1940,0,1962,0,98033,47.6892,-122.164,1380,19.54176154,201.03092783505156,0,pink
9613,473000,3,1.0,1280,10000,0,0,4,7,1280,0,1954,0,98006,47.5716,-122.139,1240,21.87784732,369.53125,0,pink
9614,698000,4,3.5,3630,5670,0,0,3,10,3630,0,1970,2008,98056,47.5189,-122.206,1620,15.30476577,192.28650137741047,3,dark purple
9615,511000,3,2.5,1820,4883,0,0,3,9,1820,0,2005,0,98028,47.7355,-122.224,2720,14.369382,280.7692307692308,0,pink
9616,358000,2,1.5,960,1808,0,0,3,7,960,0,1993,0,98122,47.6183,-122.298,1290,4.101941338,372.9166666666667,0,pink
9617,499990,3,1.75,1630,8400,0,0,4,7,1060,570,1955,0,98007,47.5983,-122.149,1630,20.65651069,306.74233128834356,0,pink
9618,322000,4,2.25,1940,10200,0,0,3,7,1360,580,1960,0,98188,47.4253,-122.283,1940,12.41604101,165.97938144329896,0,pink
9619,201000,3,1.0,980,9682,0,0,3,7,980,0,1969,0,98031,47.4136,-122.207,1580,18.38902136,205.10204081632654,0,pink
9620,765000,4,2.5,3140,16200,0,1,3,9,2570,570,1988,0,98166,47.4363,-122.342,2530,10.39447152,243.63057324840764,3,dark purple
9621,920000,4,2.75,2880,5750,0,0,5,9,1710,1170,1928,0,98116,47.5874,-122.387,1640,5.980967837,319.44444444444446,3,dark purple
9622,360000,4,2.0,1650,7552,0,0,4,7,860,790,1977,0,98155,47.7765,-122.324,1410,9.941198464,218.1818181818182,0,pink
9623,297300,3,1.75,1980,9220,0,0,3,8,1980,0,1987,0,98092,47.2602,-122.219,2080,24.45570132,150.15151515151516,0,pink
9624,399000,3,1.0,860,9403,0,0,4,6,860,0,1942,1990,98033,47.6815,-122.173,2136,18.46208972,463.95348837209303,0,pink
9625,400000,3,1.0,1430,10005,0,0,4,7,1430,0,1950,0,98133,47.7181,-122.338,1720,6.409622875,279.72027972027973,0,pink
9626,230000,3,1.75,1260,10164,0,0,4,6,1260,0,1964,0,98059,47.4752,-122.133,1190,23.81581172,182.53968253968253,0,pink
9627,290000,3,1.0,960,4560,0,0,4,7,960,0,1968,0,98106,47.5539,-122.365,970,4.767910614,302.0833333333333,0,pink
9628,323800,3,2.5,2060,7658,0,0,3,8,2060,0,2003,0,98023,47.2923,-122.36,2250,19.14077236,157.18446601941747,0,pink
9629,574500,4,1.5,1430,6380,0,0,4,9,1430,0,1930,0,98125,47.7014,-122.313,1220,5.915869005,401.74825174825173,3,dark purple
9630,505000,3,2.25,1670,1596,0,0,3,8,1220,450,2002,0,98199,47.6474,-122.396,1670,7.16598054,302.3952095808383,0,pink
9631,372500,2,1.0,880,10950,0,0,4,7,880,0,1944,0,98133,47.7332,-122.352,1450,7.548887407,423.29545454545456,0,pink
9632,425000,3,1.5,1300,19163,0,0,3,7,1300,0,1964,0,98052,47.6686,-122.153,1590,20.49083802,326.9230769230769,0,pink
9633,446250,3,2.5,2380,214315,0,0,3,9,2380,0,2000,0,98045,47.4525,-121.748,2400,65.89557228,187.5,0,pink
9634,330000,2,0.75,520,6862,0,0,4,4,520,0,1924,1980,98010,47.326,-122.037,1170,37.14067564,634.6153846153846,0,pink
9635,608095,3,2.5,2680,17707,0,1,3,9,2680,0,1983,0,98034,47.7031,-122.224,2840,13.4766761,226.90111940298507,3,dark purple
9636,550000,3,2.5,2140,10136,0,0,3,8,1320,820,1958,0,98006,47.5602,-122.184,1980,17.01605544,257.0093457943925,3,dark purple
9637,265000,4,2.5,1820,16103,0,0,3,7,1820,0,2004,0,98030,47.3553,-122.196,2120,21.61514419,145.6043956043956,0,pink
9638,399888,4,2.25,1820,8255,0,0,4,7,1320,500,1930,0,98133,47.723,-122.337,1550,6.69524376,219.71868131868132,0,pink
9639,430000,2,1.0,1050,2570,0,0,5,7,850,200,1927,0,98117,47.6764,-122.366,1080,5.245593545,409.5238095238095,0,pink
9640,554990,3,2.5,2100,6092,0,0,3,8,2100,0,2013,0,98028,47.7508,-122.239,2250,13.5113765,264.2809523809524,3,dark purple
9641,359950,3,2.5,2210,6280,0,0,3,8,2210,0,2003,0,98038,47.35,-122.043,2250,35.91465961,162.8733031674208,0,pink
9642,405000,2,1.0,860,2599,0,0,4,6,860,0,1901,0,98107,47.675,-122.379,1300,6.248340483,470.93023255813955,0,pink
9643,280000,2,1.0,870,4025,0,0,3,7,870,0,1981,0,98034,47.7243,-122.161,1370,20.45560035,321.8390804597701,0,pink
9644,479950,4,2.25,2570,11070,0,0,4,8,2570,0,1966,0,98058,47.4507,-122.152,2210,22.41409549,186.75097276264592,0,pink
9645,575000,5,1.75,2980,53578,0,0,4,9,2230,750,1976,0,98027,47.4908,-122.059,2860,31.46128716,192.95302013422818,3,dark purple
9646,392000,4,2.25,2360,7733,0,0,3,8,2360,0,1983,0,98058,47.4403,-122.137,2160,24.18599711,166.10169491525423,0,pink
9647,760500,4,2.25,2310,36136,0,0,4,9,2310,0,1977,0,98072,47.7506,-122.122,3930,25.06275281,329.2207792207792,3,dark purple
9648,435000,3,2.5,2300,9521,0,0,3,8,2300,0,2003,0,98019,47.7447,-121.976,3020,40.66342471,189.1304347826087,0,pink
9649,1570000,4,2.75,2810,8570,0,0,3,10,2810,0,1993,0,98004,47.6159,-122.211,2810,13.75342865,558.7188612099644,1,purple
9650,261000,4,1.5,2040,10488,0,0,3,7,1190,850,1961,0,98188,47.4557,-122.269,1960,11.74394105,127.94117647058823,0,pink
9651,1480000,3,2.25,3290,5000,0,0,3,9,2730,560,1939,0,98105,47.6582,-122.28,2340,6.705521272,449.84802431610944,1,purple
9652,853800,7,4.0,2960,2665,0,0,3,9,1950,1010,1927,2013,98144,47.5835,-122.313,1970,2.894402077,288.44594594594594,3,dark purple
9653,657500,3,2.5,2670,10496,0,0,3,9,2670,0,1989,0,98074,47.6272,-122.026,2490,34.33499386,246.2546816479401,3,dark purple
9654,331950,4,2.5,2530,9933,0,2,3,8,2010,520,1990,0,98092,47.2654,-122.216,2140,24.37185371,131.20553359683794,0,pink
9655,514000,3,1.75,1720,5899,0,1,3,8,1220,500,1986,0,98136,47.5399,-122.385,1900,7.000171292,298.83720930232556,0,pink
9656,496000,3,3.5,3090,27598,0,2,4,9,2020,1070,1995,0,98070,47.3541,-122.453,2180,20.16169026,160.5177993527508,0,pink
9657,1090000,4,2.5,3930,21894,0,0,3,11,3930,0,1987,0,98052,47.7209,-122.128,3930,23.89316903,277.35368956743,1,purple
9658,195700,3,1.0,1120,5200,0,0,5,7,1120,0,1976,0,98042,47.3638,-122.088,1690,31.0814883,174.73214285714286,0,pink
9659,1400000,4,2.25,3960,8640,0,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,3.633813115,353.5353535353535,1,purple
9660,1180000,4,3.25,4060,20822,0,0,3,10,4060,0,1991,0,98077,47.7213,-122.055,4170,31.78122746,290.64039408866995,1,purple
9661,643403,3,2.5,2350,9648,0,0,4,9,2350,0,1966,0,98008,47.6156,-122.108,2320,25.20459246,273.78851063829785,3,dark purple
9662,357000,4,2.5,2380,7066,0,0,4,7,2380,0,1997,0,98031,47.3982,-122.172,2310,22.04192491,150.0,0,pink
9663,865000,3,1.75,1480,8163,0,0,3,7,1040,440,1953,0,98004,47.638,-122.206,2170,14.39844616,584.4594594594595,3,dark purple
9664,905000,3,2.5,2930,9280,0,0,4,10,2930,0,1988,0,98007,47.6335,-122.151,2730,20.46687906,308.8737201365188,3,dark purple
9665,265000,3,1.5,1290,7100,0,0,3,6,1290,0,1954,0,98198,47.4227,-122.332,1300,11.17361526,205.42635658914728,0,pink
9666,535000,2,2.5,2730,7246,0,0,3,9,2730,0,1998,0,98056,47.512,-122.175,3220,18.69056296,195.97069597069597,3,dark purple
9667,450000,3,1.0,1290,5440,0,0,4,6,790,500,1929,0,98117,47.6951,-122.367,1220,6.185943797,348.83720930232556,0,pink
9668,460500,4,2.5,2170,7533,0,0,3,8,2170,0,1991,0,98059,47.5057,-122.149,2170,21.55985402,212.21198156682027,0,pink
9669,315000,4,1.75,1850,8580,0,0,3,7,1140,710,1960,0,98178,47.4877,-122.24,2210,12.80587937,170.27027027027026,0,pink
9670,607500,4,2.5,2110,13939,0,0,3,8,1270,840,1978,0,98008,47.6431,-122.113,2140,24.72242319,287.91469194312793,3,dark purple
9671,432000,2,1.0,960,3235,0,0,4,7,960,0,1916,0,98103,47.661,-122.344,1290,3.177671321,450.0,0,pink
9672,1700000,3,4.0,3910,5350,0,2,5,10,2610,1300,1933,0,98199,47.6393,-122.408,2890,8.333786458,434.7826086956522,1,purple
9673,479000,4,2.5,2590,6139,0,0,3,8,2590,0,2001,0,98038,47.3883,-122.035,2410,35.82516631,184.94208494208493,0,pink
9674,475000,5,2.75,3080,6600,0,0,3,9,3080,0,2002,0,98058,47.4501,-122.122,3080,25.48772086,154.2207792207792,0,pink
9675,415000,3,1.0,1630,8146,0,0,3,7,1630,0,1952,0,98125,47.7293,-122.29,1480,8.631447286,254.60122699386503,0,pink
9676,450000,2,1.0,910,5000,0,0,4,6,910,0,1914,0,98117,47.683,-122.374,1480,6.143766758,494.5054945054945,0,pink
9677,1140000,3,2.5,2780,33503,0,1,4,8,2110,670,1969,0,98075,47.5844,-122.081,3150,28.24748517,410.0719424460432,1,purple
9678,430000,5,3.0,3880,8432,0,0,3,7,3880,0,2004,0,98056,47.4806,-122.176,2620,19.25259547,110.82474226804123,0,pink
9679,296000,3,1.75,1360,10742,0,0,5,7,960,400,1971,0,98058,47.4351,-122.173,1830,20.77160677,217.64705882352942,0,pink
9680,303000,4,2.25,2560,8927,0,0,3,7,1790,770,1976,0,98001,47.34,-122.271,1920,17.56382234,118.359375,0,pink
9681,641000,4,2.5,2600,6015,0,0,3,8,2600,0,2004,0,98075,47.5971,-122.031,2910,33.77414475,246.53846153846155,3,dark purple
9682,280000,3,2.25,1220,5739,0,0,3,7,790,430,1984,0,98115,47.6952,-122.326,1870,5.127079113,229.50819672131146,0,pink
9683,260750,3,2.0,1560,9635,0,0,3,7,1260,300,1966,0,98003,47.341,-122.309,1570,16.27542262,167.14743589743588,0,pink
9684,601000,4,2.5,2080,5191,0,0,3,8,2080,0,2001,0,98075,47.5978,-122.017,2170,35.32955083,288.9423076923077,3,dark purple
9685,255000,3,1.5,1490,6604,0,0,4,6,1490,0,1918,0,98166,47.4683,-122.351,1330,8.653058894,171.14093959731542,0,pink
9686,555000,4,2.75,2020,10720,0,0,4,8,1420,600,1976,0,98052,47.6373,-122.104,2190,25.69667956,274.7524752475247,3,dark purple
9687,865000,3,1.5,1530,10827,0,0,4,8,1530,0,1955,0,98039,47.6354,-122.234,2050,11.28939054,565.3594771241831,3,dark purple
9688,1390000,4,2.5,3450,17400,0,0,4,9,2180,1270,1964,0,98004,47.5969,-122.206,3770,14.32850374,402.8985507246377,1,purple
9689,315000,3,2.25,1400,31626,0,0,2,7,1140,260,1987,0,98092,47.3029,-122.069,1680,34.7107012,225.0,0,pink
9690,200000,2,1.0,1730,9610,0,0,3,7,1380,350,1962,0,98001,47.2956,-122.285,1310,19.51383858,115.60693641618496,0,pink
9691,357000,3,1.0,1370,6450,0,0,3,7,1370,0,1948,0,98125,47.7195,-122.288,1550,8.298899923,260.5839416058394,0,pink
9692,390000,2,1.5,1050,934,0,0,3,8,960,90,2007,0,98122,47.6029,-122.309,1470,2.888312271,371.42857142857144,0,pink
9693,462000,5,1.75,2840,10220,0,0,4,7,2210,630,1954,0,98177,47.764,-122.36,2000,9.556598077,162.67605633802816,0,pink
9694,174500,2,1.0,1010,5200,0,0,3,7,1010,0,1955,0,98198,47.4166,-122.323,1580,11.60365244,172.77227722772278,0,pink
9695,305000,2,1.0,1210,7140,0,0,3,6,1210,0,1921,0,98133,47.7225,-122.349,1150,6.849856,252.06611570247935,0,pink
9696,449000,5,1.75,1720,14040,0,0,4,8,1150,570,1956,0,98133,47.7365,-122.339,1750,7.508858863,261.04651162790697,0,pink
9697,260000,3,2.0,2710,5000,0,0,3,6,2710,0,1951,0,98126,47.5188,-122.373,850,6.92570591,95.9409594095941,0,pink
9698,751000,4,2.5,3110,6142,0,0,3,9,3110,0,2004,0,98052,47.701,-122.111,3200,25.44129121,241.47909967845658,3,dark purple
9699,370037,2,1.0,1250,9270,0,0,4,7,1250,0,1948,0,98133,47.7284,-122.339,1130,7.028157022,296.0296,0,pink
9700,229950,3,1.75,1900,8910,0,0,4,7,1900,0,1988,0,98092,47.2769,-122.145,1610,28.91972627,121.02631578947368,0,pink
9701,349000,3,1.75,1740,7682,0,0,3,8,1330,410,1978,0,98058,47.4451,-122.126,2010,25.1898118,200.57471264367817,0,pink
9702,348000,4,2.5,2070,3808,0,0,3,8,2070,0,2003,0,98058,47.4498,-122.12,1900,25.70066888,168.1159420289855,0,pink
9703,1220000,3,3.25,3030,5600,0,2,3,9,2220,810,1905,2005,98144,47.5978,-122.292,2040,4.802759945,402.64026402640263,1,purple
9704,510000,4,3.0,3610,18948,0,0,3,10,3610,0,1993,0,98023,47.2911,-122.342,3568,19.0163787,141.2742382271468,0,pink
9705,265000,3,1.5,1520,6805,0,0,4,7,1040,480,1981,0,98023,47.2907,-122.367,1440,19.36609484,174.3421052631579,0,pink
9706,1250000,3,2.75,2780,4815,0,2,3,10,2780,0,1974,0,98105,47.6569,-122.286,2820,6.072013657,449.64028776978415,1,purple
9707,937500,4,4.0,5545,871200,0,0,3,11,3605,1940,2003,0,98014,47.676,-121.882,3420,50.48142064,169.07123534715961,3,dark purple
9708,485000,3,1.75,2590,8384,0,0,4,8,1590,1000,1971,0,98011,47.7739,-122.199,2590,17.93317427,187.25868725868725,0,pink
9709,489000,4,1.0,1150,5217,0,0,3,7,1150,0,1951,0,98115,47.6806,-122.287,1220,6.740157924,425.2173913043478,0,pink
9710,400000,2,1.0,920,5120,0,0,5,7,920,0,1952,0,98136,47.5569,-122.394,1190,7.330125251,434.7826086956522,0,pink
9711,638000,3,2.5,2110,3600,0,0,3,9,2110,0,2005,0,98052,47.665,-122.082,2540,28.27882787,302.3696682464455,3,dark purple
9712,440000,3,1.75,1170,8740,0,0,4,7,1170,0,1968,0,98052,47.6849,-122.117,1870,24.60066187,376.0683760683761,0,pink
9713,305000,6,2.0,1900,8240,0,0,2,7,1200,700,1964,0,98125,47.7037,-122.296,1900,7.011141384,160.52631578947367,0,pink
9714,649950,6,2.0,1900,8240,0,0,2,7,1200,700,1964,0,98125,47.7037,-122.296,1900,7.011141384,342.07894736842104,3,dark purple
9715,680000,4,2.5,3290,6012,0,0,3,9,3290,0,2005,0,98075,47.5961,-121.98,3210,39.44496656,206.68693009118542,3,dark purple
9716,629000,4,2.5,2660,22050,0,0,3,9,2660,0,1996,0,98059,47.4911,-122.125,3060,24.36430885,236.46616541353384,3,dark purple
9717,555000,3,2.5,2160,7584,0,0,3,8,2160,0,1988,0,98029,47.5751,-122.014,2160,35.7167212,256.94444444444446,3,dark purple
9718,669000,4,2.75,2700,35362,0,0,5,8,2700,0,1976,0,98077,47.7628,-122.094,2810,28.2410434,247.77777777777777,3,dark purple
9719,272000,3,2.5,1980,6608,0,0,3,8,1980,0,1994,0,98092,47.2642,-122.213,2150,24.61282388,137.37373737373738,0,pink
9720,270000,4,2.25,2600,9900,0,0,3,7,1600,1000,1965,0,98178,47.4881,-122.237,1770,13.06802872,103.84615384615384,0,pink
9721,215000,3,1.0,1280,9775,0,0,3,6,1280,0,1964,0,98003,47.3262,-122.334,1230,16.90937217,167.96875,0,pink
9722,690000,3,1.5,1710,17707,0,0,4,7,1180,530,1947,0,98040,47.5393,-122.216,2590,13.85478305,403.50877192982455,3,dark purple
9723,256000,4,1.75,1270,6825,0,2,3,7,1270,0,1950,0,98178,47.5051,-122.242,1800,12.05614797,201.5748031496063,0,pink
9724,255000,3,2.25,1890,7314,0,0,3,7,1100,790,1981,0,98031,47.4121,-122.172,1520,21.58107694,134.9206349206349,0,pink
9725,550000,7,4.0,3440,8100,0,0,3,7,3440,0,1970,0,98103,47.6981,-122.349,1420,5.44880231,159.88372093023256,3,dark purple
9726,410000,3,1.0,1190,5280,0,0,4,7,1190,0,1957,0,98146,47.5131,-122.383,1280,7.906373028,344.5378151260504,0,pink
9727,410000,2,1.0,1030,4366,0,0,3,7,1030,0,1912,0,98136,47.5311,-122.384,1890,7.241936287,398.05825242718447,0,pink
9728,259000,3,1.75,1240,4000,0,0,3,7,1240,0,1986,0,98055,47.4728,-122.191,1570,17.94364152,208.8709677419355,0,pink
9729,292000,3,1.0,1730,21183,0,0,3,7,1030,700,1955,0,98168,47.5024,-122.332,1610,6.436576593,168.78612716763007,0,pink
9730,1650000,4,3.5,4610,12500,0,2,3,11,4610,0,2003,0,98033,47.6508,-122.203,2340,14.83333487,357.9175704989154,1,purple
9731,518000,5,1.0,1590,5000,0,0,3,7,1190,400,1929,0,98116,47.5752,-122.381,1590,5.565501728,325.7861635220126,3,dark purple
9732,485000,3,2.5,1760,3097,0,0,3,8,1760,0,1992,0,98029,47.5764,-121.996,1760,37.71073196,275.5681818181818,0,pink
9733,259500,3,2.0,1330,35060,0,0,3,7,1330,0,1989,0,98092,47.3128,-122.13,1660,28.80280739,195.11278195488723,0,pink
9734,354000,4,2.5,2340,5420,0,0,3,8,2340,0,2003,0,98038,47.3773,-122.029,2420,36.68636845,151.28205128205127,0,pink
9735,999950,3,2.25,3740,22464,0,0,5,8,2330,1410,1966,0,98004,47.6354,-122.196,2680,15.48823924,267.3663101604278,3,dark purple
9736,464500,3,1.75,1150,10466,0,0,5,7,1150,0,1959,0,98006,47.5531,-122.177,1350,17.85839584,403.9130434782609,0,pink
9737,300000,3,2.5,1750,4200,0,0,3,7,1750,0,2005,0,98038,47.3605,-122.04,1890,35.95530277,171.42857142857142,0,pink
9738,1080000,3,2.75,3890,7216,0,1,3,8,3260,630,1967,2010,98118,47.5445,-122.266,2490,8.582746909,277.63496143958866,1,purple
9739,309950,4,2.5,1770,6666,0,0,3,7,1770,0,1989,0,98023,47.2877,-122.349,1780,19.26905429,175.1129943502825,0,pink
9740,315000,3,1.0,1160,3700,0,0,3,7,1160,0,1909,0,98106,47.5651,-122.359,1340,3.8247848,271.55172413793105,0,pink
9741,499950,3,1.0,1440,5580,0,0,3,7,1440,0,1908,0,98115,47.6898,-122.326,2010,4.81204158,347.1875,0,pink
9742,780000,4,2.0,2600,4800,0,2,3,8,1400,1200,1953,0,98119,47.637,-122.371,2050,4.33787771,300.0,3,dark purple
9743,885000,3,3.25,2640,16090,0,2,4,8,1960,680,1976,0,98040,47.5374,-122.213,3690,14.20682931,335.22727272727275,3,dark purple
9744,500000,2,1.0,1010,3885,0,0,4,7,1010,0,1906,1990,98112,47.6224,-122.304,1770,3.481042565,495.0495049504951,0,pink
9745,329000,3,2.0,1840,6755,0,2,3,8,1840,0,1989,0,98003,47.3512,-122.305,1790,15.76490909,178.80434782608697,0,pink
9746,246000,4,1.75,1720,7455,0,0,4,7,1020,700,1963,0,98058,47.4669,-122.182,1720,18.99412716,143.02325581395348,0,pink
9747,405000,3,1.5,1280,9600,0,0,4,7,1280,0,1960,0,98033,47.6922,-122.163,1510,19.69278938,316.40625,0,pink
9748,349000,4,1.75,1700,7800,0,0,5,7,1120,580,1981,0,98059,47.4801,-122.158,1560,21.11199526,205.2941176470588,0,pink
